name	term	lev	seq	value
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007531	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007608	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007661	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007662	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007672	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007695	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007700	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007754	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007762	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007782	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007786	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000007850	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008002	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008005	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008019	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008115	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008161	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008181	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008197	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008267	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008275	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008304	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008311	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008348	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008380	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008451	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008458	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008465	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008476	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008479	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008482	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008487	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008491	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008517	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008545	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008548	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008562	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008687	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008702	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008723	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008727	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008797	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008821	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008857	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008928	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008931	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000008967	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009049	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009168	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009189	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009263	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009266	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009274	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009286	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009322	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009351	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009356	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009368	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009449	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009455	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009499	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009508	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009519	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009528	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009579	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009596	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009619	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009663	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009673	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009695	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009713	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009721	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009788	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009831	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009858	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009889	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009929	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000009959	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010014	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010097	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010170	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010229	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010303	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010310	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010329	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010362	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010363	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010395	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010405	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010494	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010534	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010579	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010601	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010605	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010614	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010689	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010897	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010916	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010935	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000010996	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011028	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011064	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011073	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011112	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011136	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011165	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011177	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011182	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011192	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011265	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011268	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011375	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011435	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011552	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011555	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011589	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011638	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011641	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011685	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011711	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011850	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011871	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011878	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011890	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011959	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000011999	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012002	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012106	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012118	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012120	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012124	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012193	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012275	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012301	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012321	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012386	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012415	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012436	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012476	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012499	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012593	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012610	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012664	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012675	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012677	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012680	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012747	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012776	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000012988	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013026	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013060	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013095	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013169	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013179	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013242	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013258	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013261	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013326	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013339	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013352	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013402	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013438	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013441	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013503	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013505	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013510	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013561	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013594	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013597	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013615	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013616	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013634	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013646	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013649	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013666	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013676	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013701	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013737	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013760	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013772	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013778	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013786	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013805	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013808	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013826	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013842	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013853	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013856	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013862	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013878	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013896	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013919	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013925	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013946	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013949	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013952	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013956	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013958	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013978	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013980	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013988	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013989	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000013996	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014007	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014053	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014079	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014085	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014091	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014100	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014114	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014116	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014133	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014202	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014211	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014232	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014286	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014289	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014312	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014327	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014329	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014377	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014428	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014430	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014520	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014521	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014528	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014557	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014558	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014564	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014566	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014572	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014576	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014585	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014590	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014604	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014619	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014628	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014660	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014686	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014699	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014713	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014759	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014772	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014782	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014787	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014792	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014817	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014837	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014852	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014856	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014872	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014916	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014921	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014932	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014956	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014980	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014988	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000014996	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015021	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015028	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015173	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015191	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015223	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015284	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015297	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015302	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015327	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015393	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015421	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015445	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015486	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015507	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015511	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015548	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015576	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015611	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015632	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015664	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015675	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015722	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015727	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015841	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015889	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000015938	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016013	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016017	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016033	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016034	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016084	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016102	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016113	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016157	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016177	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016220	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016296	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016315	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016380	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016382	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016465	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016503	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016509	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016521	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016646	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016707	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000016863	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017020	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017081	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017125	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017225	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017290	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017462	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017489	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017564	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017602	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017603	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017618	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017769	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017844	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017897	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017925	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017930	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017946	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017972	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000017984	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018055	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018176	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018217	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018235	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018252	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018289	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018298	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018380	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018398	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018400	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018405	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018418	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018462	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018508	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018546	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018562	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018625	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018641	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018651	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018661	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018744	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018763	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018808	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018829	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018920	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018925	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018944	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000018969	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019098	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019157	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019236	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019269	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019289	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019359	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019375	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019382	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019385	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019445	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019454	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019520	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019537	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019667	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019704	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019707	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019763	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019928	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019937	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000019946	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020060	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020097	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020116	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020147	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020157	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020177	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020321	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020459	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020466	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020621	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020775	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020782	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020798	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020895	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020918	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020934	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000020969	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021001	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021014	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021077	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021096	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021168	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021322	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021342	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021381	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021432	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021481	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021514	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021574	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021666	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021674	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021684	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021693	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021696	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021716	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021801	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021843	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000021859	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022088	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022100	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022113	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022187	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022190	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022260	1
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022295	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022301	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022314	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022461	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022515	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022516	0
"calcium ion binding"	GO:0005509	5	ENSAPEG00000022550	0
